Date,A,AA,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AFL,AIG,AIV,AIZ,AKAM,ALL,ALLE,AMAT,AME,AMGN,AMP,AMT,AMZN,AN,AON,APA,APD,APH,APTV,ATI,AVB,AVY,AXP,AZO,BA,BAC,BALL,BAX,BBBY,BBWI,BBY,BDX,BEN,BF.B,BIIB,BKNG,BLK,BMY,BNY,BRK.B,BSX,BWA,BXP,C,CAG,CAH,CAT,CB,CBRE,CCI,CCL,CF,CHRW,CI,CINF,CL,CLF,CLX,CMCSA,CME,CMG,CMI,CMS,CNP,CNX,COF,COP,COR,COST,CPAY,CPB,CPRI,CRM,CSCO,CSX,CTAS,CTRA,CTSH,CVS,CVX,D,DAL,DD,DE,DG,DGX,DHI,DHR,DIS,DLTR,DOC,DOV,DRI,DTE,DUK,DVA,DVN,EA,EBAY,ECHO,ECL,ED,EFX,EIX,EL,ELV,EMN,EMR,EOG,EQR,EQT,ES,ETN,ETR,EW,EXC,EXPD,EXPE,F,FAST,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FLR,FLS,FMC,FOSL,FSLR,FTI,GD,GE,GEN,GHC,GILD,GIS,GL,GLW,GM,GME,GNW,GOOG,GPC,GRMN,GS,GT,GWW,HAL,HAS,HBAN,HD,HIG,HOG,HON,HP,HPQ,HRB,HRL,HST,HSY,HUM,IBM,ICE,IFF,INTC,INTU,IP,IQV,IRM,ISRG,ITW,IVZ,J,JBL,JCI,JEF,JNJ,JPM,KEY,KIM,KLAC,KMB,KMI,KMX,KO,KR,KSS,L,LEG,LEN,LH,LHX,LIN,LLY,LMT,LNC,LOW,LRCX,LUMN,LUV,LYB,M,MA,MAC,MAR,MAS,MAT,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,META,MHK,MKC,MMM,MNST,MO,MOS,MPC,MRK,MRSH,MS,MSFT,MSI,MTB,MU,MUR,NBR,NDAQ,NEE,NEM,NFLX,NI,NKE,NOC,NOV,NRG,NSC,NTAP,NTRS,NUE,NVDA,NWL,NWSA,OI,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBI,PCAR,PCG,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PLD,PM,PNC,PNR,PNW,PPG,PPL,PRGO,PRU,PSA,PSKY,PSX,PVH,PWR,QCOM,R,REGN,RF,RHI,RIG,RL,ROK,ROP,ROST,RRC,RSG,RTX,RVTY,SBUX,SCHW,SHW,SJM,SLB,SLM,SNA,SO,SPG,SPGI,SRE,STT,STX,STZ,SW,SWK,SYK,SYY,T,TAP,TDC,TEL,TFC,TGT,THC,TJX,TMO,TPR,TRIP,TROW,TRV,TSN,TT,TXN,TXT,UAA,UNH,UNM,UNP,UPS,URBN,USB,V,VFC,VLO,VMC,VNO,VRSN,VRTX,VTR,VTRS,VZ,WAT,WDC,WEC,WELL,WFC,WHR,WM,WMB,WMT,WTW,WU,WY,WYNN,XEL,XOM,XRAY,XRX,XYL,YUM,ZBH,ZION,ZTS
Jan-14,-0.020979824,0.022662267,0.057511252,0.034125625,0.085105714,0.043440125,0.15948638,0.060552148,0.034457109,0.01540471,0.023999991,0.067917629,0.039315285,-0.029160943,0.026794777,0.03773993,0.07793443,0.008235441,0.28208894,0.06530468,0.101316623,0.133235335,0.07729679,0.047936413,0.036740063,0.007295147,0.009506806,0.065802795,0.063882461,-0.012085681,0.15388992,0.013121335,0.097564554,0.010814325,0.044291502,0.011163367,0.073629788,0.087625753,0.035024292,-0.013134041,0.087942291,0.017569587,-0.066001872,0.102492795,0.131265418,0.065667959,0.023840957,0.088311505,0.089687745,0.178139372,0.014543738,0.076045461,0.001251474,0.0374552,-0.03178118,0.144320996,0.040151573,0.025300819,-0.106637209,0.051602499,0.032583941,0.043278779,0.053127347,0.069616513,0.018396212,0.091529157,-0.114109702,-0.077858796,-0.032404512,0.026130935,0.043591403,-0.011215471,-0.050688857,-0.012573041,0.024005394,0.15419855,0.033260163,0.020997778,0.075404945,0.044501349,0.034812726,0.012885928,0.042325816,0.222065397,0.050958624,0.226448122,0.030398147,-0.005020904,0.035415826,0.06290533,-0.12456202,0.073780058,0.080035752,0.042322071,0.030618182,0.087048951,0.070314056,-0.000348555,0.063565264,0.009523498,0.047722511,0.028228983,0.112932158,0.084125098,0.004476272,0.089417887,0.03276684,0.051890963,0.014783187,0.058524612,0.08780783,0.082954477,0.104699343,0.059323849,0.071712944,0.042297538,0.003597683,0.08741727,0.004431203,0.053372101,0.121472306,-0.003716683,0.14633216,0.055796212,0.102489802,0.023938923,0.022164342,0.025922432,0.07125309,0.059768931,-0.033039559,0.208525555,0.028743034,0.074209253,0.006479435,0.00007501,-0.011039846,0.049710333,0.096843919,0.035682427,0.032350409,0.025530495,0.122770681,0.092736767,0.02754182,0.128311539,0.016181183,0.081236094,0.022384915,0.010649993,0.147972959,0.026534335,0.041857552,0.031403652,0.125535571,0.003326147,0.063872296,0.053559319,0.029365796,0.071002855,0.191121184,0.017620556,0.135671872,0.091996824,0.163027525,0.122964303,0.050716698,0.067403797,0.05834599,0.075404763,0.040177845,0.129664366,0.030345068,0.040789546,0.044233987,0.06960319,0.069402387,0.155807033,0.053798444,0.000239222,0.082025346,0.018586303,0.066894183,0.031541892,0.136888522,0.02991274,0.09139311,0.046024843,0.038378616,-0.000988368,0.034480993,0.041738687,0.022319852,0.048749553,0.026372845,0.036514036,0.064562477,0.067395701,0.008960392,-0.063510886,0.073597864,0.010047386,0.166963921,0.109816307,-0.023478596,0.067621571,0.092629368,0.041300299,0.064609297,0.04530141,0.113695547,0.084443655,0.043722649,0.080794961,0.02213004,0.083160442,0.071121879,0.126062605,0.087593459,0.026956448,0.073229334,0.103483106,0.103497701,-0.003675879,0.019014602,0.02336607,0.016532714,0.06300832,0.038766911,0.047736808,0.039099615,0.094134683,-0.004571627,0.034590393,0.057924214,0.089837975,0.029528834,0.094043754,-0.030278221,0.075891818,0.053598238,0.043714242,0.020013115,0.037617743,0.051919355,0.049913102,0.054619864,0.347775067,0.006291197,0.002053543,0.07685174,0.088681666,0.020653102,0.0781109,0.052834686,0.02706292,0.043806112,-0.001469737,-0.045583339,0.027067806,0.039090327,0.175986492,0.044118128,0.148496061,0.058676568,-0.007039463,0.048281505,0.05989129,0.151702579,0.102204112,-0.001435038,0.018326126,0.179699754,0.045314541,0.099579951,-0.003608727,0.065057955,0.040853655,0.026625422,0.053786952,0.067883679,0.032972235,0.062693445,0.035449115,0.023785619,0.087179196,0.057381887,0.088335407,0.056263893,0.057093343,0.008578185,0.072403203,0.142371066,0.029669856,0.046327587,0.12961175,0.014416788,0.063064411,0.152153773,0.046214287,-0.015710263,-0.007405801,0.026706898,0.075058029,-0.011804118,0.072006992,-0.001624365,0.064939245,0.031700008,0.039449559,0.001525583,0.07075296,0.097003492,0.043995293,0.06673481,0.051845109,0.124584034,0.02691538,0.049899608,0.051539048,0.018983853,-0.019118955,-0.003953953,0.056867012,0.126881629,0.072868031,0.034021013,0.026795848,-0.041716738,0.086619676,0.116731502,0.041140256,0.016640676,0.11258028,-0.041078015,0.074106167,0.081639976,0.019211106,0.298613713,0.03480298,0.03149604,0.056848896,0.039972795,0.060377821,0.11831023,0.046619192,0.069037011,0.080124176,0.040537772,0.012799566,0.045226101,0.035489617,0.050676808,0.002395313,-0.056223442,0.101285175,0.04856781,-0.061957515,0.023026312,0.000641096,0.223739434,-0.009162741,0.028909254,0.009515931,0.039623997,0.028525562,0.030726777,0.089836958,-0.006701835,0.020005466,0.00026789,-0.044124753,0.086363093,-0.005067212,0.121611655,0.047734082,0.051995458,-0.016471372,0.012903064,0.183559715,0.103201541,-0.001383418,0.086624152,0.021739088
Feb-14,-0.017741314,0.096252032,0.019952927,0.009625041,-0.031925402,-0.043551575,-0.042109857,0.045651734,0.068719436,-0.000527364,-0.062881084,0.029876923,0.009163437,0.046153851,-0.016229917,0.007278381,0.011040455,-0.01020852,-0.047767085,0.042757403,-0.038693467,0.077003596,-0.031778461,-0.005482956,0.009909243,0.004910003,-0.071057667,0.01120821,-0.015420348,0.046159272,-0.012372563,0.043549354,0.019378129,0.191967237,0.027385157,0.023015889,-0.013694168,-0.002488721,-0.026605733,0.041154275,-0.013498888,0.066273898,0.0015252,0.007810924,-0.00173664,0.02092813,0.019744823,0.073980879,-0.102177992,-0.116359432,0.038145479,-0.033847692,0.102812488,0.079374698,0.032061074,0.000325338,0.024606997,-0.021180845,0.092605307,-0.017362996,0.024750261,0.018632913,-0.018604667,-0.023366149,-0.045385571,0.038820642,0.017041345,0.052549462,0.047715265,0.032468324,0.021467585,0.008363826,-0.027506067,0.008913874,0.005024671,0.021038735,0.029898478,0.00169146,-0.003740427,0.050796154,0.057894576,-0.033308705,-0.043835556,-0.114138344,0.036250572,-0.048556587,-0.084655991,0.028440578,0.045470633,-0.01730953,-0.032000103,-0.027484335,0.023516246,0.031041553,0.022910536,0.043360539,0.00505924,0.062810099,-0.073790043,0.092830182,-0.118485483,-0.018160074,-0.009157117,-0.047288664,0.000515534,0.049435499,-0.005875228,0.044872548,0.004796806,0.001745891,0.042572531,0.014690548,-0.060064363,-0.04536334,0.004742167,-0.042818997,-0.028975242,0.088140935,-0.028471635,0.104189445,-0.009947644,0.023598009,0.035635621,0.000524519,-0.05200909,0.023621753,0.012154163,0.04747714,0.063216712,0.103584031,0.003037408,-0.074953679,0.013645454,0.044713059,0.013795305,-0.004687628,0.105588199,-0.050827838,-0.034610114,-0.02342809,0.063551081,0.000514793,-0.033315327,-0.006085504,0.014446053,0.2228842,0.040804218,-0.005660176,0.01648996,-0.070297981,-0.020801362,-0.144099365,0.035778214,0.015352791,0.080436008,-0.040729561,0.111105095,0.140926614,-0.082750872,-0.007587197,0.038459942,-0.015620078,-0.027540048,-0.009254317,0.035884046,0.008339164,0.051641658,-0.029803968,0.006458796,0.008326005,-0.017788821,0.08921501,0.088199538,-0.039468823,0.038356208,0.036331934,-0.013418701,0.004713916,0.039531614,-0.04976596,0.024349725,0.042407084,-0.005373927,-0.061566546,-0.062419224,0.023522704,-0.015376627,-0.009021905,0.078717282,0.046990981,-0.027552485,0.005215574,0.004516407,0.066326619,0.0684618,0.0812447,-0.017071132,0.061243532,0.006722437,0.020094141,-0.033656846,0.020060567,0.040772619,0.018015978,0.01310934,0.028025539,-0.097082622,0.04992502,-0.003345407,0.00961188,-0.012581727,0.005791746,0.010771825,-0.022586437,0.0632129,0.068656307,0.054029654,0.009763829,0.029079652,-0.038858047,0.036587379,0.033007584,-0.048822372,0.07504689,0.030267797,0.048518124,-0.002711375,0.00405038,0.019457842,0.038474531,0.042036575,-0.120070237,-0.039214323,0.080421347,0.006902473,-0.061486478,0.04592426,0.028581608,0.036190395,0.003915308,0.02367117,0.012012748,0.069955465,-0.02427496,0.04039814,-0.021909912,0.058784355,0.072677475,-0.034597524,0.046285147,0.013995042,-0.210039795,0.020390836,-0.056705133,0.019416936,0.014150689,0.093911213,0.057229815,-0.086859513,0.065285356,0.013365237,-0.025571081,-0.068825711,-0.060556247,-0.002653171,0.001860474,-0.04069762,0.046023803,-0.01630764,-0.00534958,0.020115581,0.021218064,0.024301234,-0.009339146,0.051102472,0.050215505,0.000311376,0.020264269,0.024662659,-0.011024961,-0.006967973,-0.083528332,-0.000670647,0.023832455,0.063830313,-0.018190541,-0.017789725,-0.022040057,0.038428108,-0.059474131,0.000827442,0.00536966,-0.077072646,0.029388405,-0.013129818,0.047997782,0.052308643,0.06107282,-0.09690241,0.047081508,0.024670653,-0.025000041,0.001953648,0.013920521,-0.015558122,-0.014155067,-0.035349529,0.009210648,-0.001537894,-0.005737383,0.034103437,0.03093193,-0.01671003,-0.027697592,0.048386866,0.028889399,0.011678523,0.037544361,0.016802406,-0.042179034,0.03132067,0.063119237,0.076068395,0.048624136,-0.056488779,-0.015749854,0.019235023,0.003053735,0.09834042,0.035720404,0.071210814,0.027825327,0.062698122,-0.032459267,-0.029691695,-0.01317891,-0.033380829,0.024567844,-0.096268913,0.019964324,0.021080191,0.115589178,-0.059859395,0.048932367,-0.009823182,0.013168342,0.064917844,0.015239012,0.040359257,0.016811035,-0.025908051,0.047420894,-0.044613734,0.060813724,0.106710783,-0.021787096,0.023574499,-0.021774637,-0.125401921,-0.018618321,-0.121288498,-0.000210404,-0.026840196,0.059059936,0.058917314,0.014640802,0.071520528,0.033395428,0.023015173,-0.007821648,0.029760531,0.079779415,-0.014719046,-0.005422169,-0.083879705,0.012192616,0.014645789,0.0160162,0.034157615,-0.074460051,0.017683763,0.01027633,-0.007051467,-0.067053436
Mar-14,-0.031279744,0.046620045,0.099396416,0.022297541,0.011947983,0.018369088,-0.061606318,-0.034813863,0.007836275,0.009060706,-0.023586821,0.002669796,0.062178974,0.015443332,-0.005075846,0.062387614,0.020185352,0.037715388,-0.08830097,0.006539303,-0.054053786,-0.066600747,0.023887787,-0.093967808,0.014173007,0.02421693,-0.09584686,-0.004508696,0.010116358,0.049530898,-0.012768934,0.040370913,-0.01503102,0.093418312,0.039826313,-0.039667955,-0.026423291,-0.005976468,0.028129785,-0.119767343,0.0251781,-0.010736874,-0.186802039,-0.045270003,-0.018174853,-0.034592082,-0.033776288,0.000334269,-0.061300554,-0.028643285,-0.042865042,-0.029064751,-0.035379453,0.03104749,-0.067307749,0.01297029,0.022788516,0.006512969,-0.00876375,-0.006716157,0.066927501,0.032909595,-0.028800616,-0.01423169,0.038298951,-0.059354033,0.12426054,-0.044070333,0.001233012,0.043049207,-0.133919807,0.038683408,0.034372655,-0.04904021,-0.122436386,0.012484249,0.044553127,0.045166798,0.114142795,-0.042249326,0.056289919,-0.006250753,0.035816428,-0.008427465,0.020688379,-0.022193629,-0.095288183,0.039586276,-0.025888833,-0.011407329,0.159386303,-0.053162169,-0.024959005,0.055588386,0.021834407,0.062914765,0.026960781,0.027973515,0.017303882,-0.029071932,0.029099567,-0.02160012,-0.009117448,-0.002108099,0.07914438,0.056880364,-0.00989571,0.051823932,0.04591418,0.006536014,0.045868635,-0.024474364,-0.061730948,-0.054667756,-0.031021536,0.081640169,0.040864189,-0.000883355,0.085078221,0.011350847,0.01113576,0.020658738,0.000401283,0.025004364,0.123956012,0.038681194,-0.033013661,0.084517331,0.098422507,0.043802583,0.04062556,-0.020827672,0.043346665,0.020871833,0.049205194,0.02783621,-0.008228057,-0.013692198,-0.000373878,0.072146768,-0.102351744,-0.026116003,-0.067526312,0.005747257,-0.085099067,-0.032956054,0.084337523,0.010756765,0.038625063,0.015523698,-0.04259064,0.107676925,0.031312315,0.015157225,0.004322813,0.001743218,-0.034549729,0.006768237,-0.054419391,0.003109614,0.033297064,-0.024596053,-0.033815903,0.006886675,0.070979876,0.001258583,-0.081243381,0.004801627,0.017011542,0.110043373,0.001509512,0.010133976,0.021631315,-0.058628809,-0.027961412,0.059782726,-0.078161469,-0.026348492,0.020676037,0.033412252,0.029789554,0.034095291,-0.022991024,0.016782959,-0.071695871,0.031555678,-0.174182105,0.047952449,-0.048378247,-0.091338746,-0.041111588,-0.031285213,-0.08857143,0.03115156,-0.072099606,-0.04213484,0.058416295,-0.074486392,0.01814004,0.01819145,-0.064529925,0.055095777,0.054754158,-0.035387208,-0.00181607,0.006740211,-0.024976891,0.004989396,0.004920768,-0.003206843,0.004077545,0.005513565,-0.039455365,-0.057520333,0.047454706,0.063033136,0.0237187,0.047975006,-0.031371173,-0.013891938,0.041392975,0.034095076,-0.092338545,-0.022189202,0.034172877,-0.004606609,-0.041796364,-0.010337794,0.031837851,-0.039835084,-0.008522329,-0.007636089,-0.026253803,-0.002350018,0.025283817,-0.035853129,0.071600054,0.000800118,0.067899952,0.031530844,0.005409238,-0.004444102,-0.014393597,-0.011043224,0.005853568,0.103973029,0.009067446,0.03529453,-0.001082631,0.044237603,0.059300453,-0.085191622,0.029368816,-0.012320864,-0.015156372,0.008475484,0.033318591,-0.021590497,-0.030955358,-0.080994478,0.023941488,0.031267128,0.007023273,-0.011614485,-0.060597128,0.076621675,-0.067768721,0.002246246,0.002695597,0.00482786,-0.018544769,0.031165152,-0.051304787,0.05509273,0.074199905,0.028623061,-0.026152281,0.018482147,0.032376496,0.001238701,0.059894814,-0.04168792,-0.004898587,0.043483364,-0.028350008,-0.060516691,0.023600997,0.000827255,0.006035211,-0.063365,-0.046898776,0.041664469,-0.065372567,0.079937325,0.00641184,-0.043902506,-0.001902551,0.028278396,-0.011289203,-0.087308651,0.06793807,0.041848036,-0.059404959,-0.04311553,0.042308103,-0.048763355,0.090153247,0.027225135,0.012752431,-0.06709477,-0.037611939,-0.028540104,0.013747436,-0.005758639,0.041538589,0.051878764,0.022206451,0.043013257,0.056097621,-0.031062117,0.0191197,-0.071747037,-0.063746427,-0.060373819,-0.086092659,0.057237599,-0.045661368,0.016466615,0.035738245,0.01885835,-0.075828413,-0.020428723,-0.070699442,0.020492756,0.053025003,-0.040725429,-0.051896273,-0.100885886,-0.108731613,-0.002671531,0.064394385,-0.046352806,0.044723784,-0.029979968,0.040977801,-0.147069092,-0.084766161,-0.055163116,0.014760469,0.011501394,-0.022210073,-0.04852988,-0.061382425,-0.012766783,0.076648038,-0.028893463,0.04099017,-0.124837682,-0.04270368,0.090968695,0.039934401,-0.006717694,-0.091043284,-0.040732115,0.041460472,0.058556789,-0.002010058,0.026227364,0.056572423,0.039181339,0.042914992,-0.071153293,-0.029950825,0.0170356,-0.082196942,0.049736567,0.048423857,-0.030625441,0.069911442,0.032125591,0.02619865,0.0234722,-0.06649454,0.048179393
Apr-14,0.053664272,0.012674531,0.078709051,0.043203028,0.032782712,0.01533267,0.046198774,0.028428739,0.033220706,0.022062357,0.090587223,-0.047446137,0.000920878,-0.024221661,-0.017843835,0.01769242,0.029650093,0.010030991,0.023930666,0.027925836,0.061600708,0.064577289,0.006828464,0.043639819,0.01409632,0.07315554,0.027685498,0.078882739,0.059613755,0.073963214,0.020847588,0.004719754,0.037092475,-0.003155357,0.038740524,0.041923175,0.046551767,-0.00260356,0.054169139,0,0.07654108,0.022255775,-0.047440712,0.058856224,0.066717999,0.041316819,0.054632154,0.032880459,0.112322376,0.104409231,0.01295721,-0.006987705,0.020372268,-0.003958166,0.017446493,0.01206946,0.030220471,-0.006889134,0.058669065,0.016112642,-0.030075525,0.013584816,0.120120152,0.05499791,0.024855459,-0.003584323,0.016298686,0.121689208,0.00615769,0.016345066,-0.106781435,-0.01190755,0.008500693,0.022872491,0.0974724,0.018101085,-0.018475662,-0.015953426,-0.006211719,0.071730439,0.085298159,0.12667143,0.00601031,0.107596659,0.009013596,0.034868426,0.018973924,0.065339966,0.047505397,0.054131833,-0.07689679,0.014610941,0.077008272,-0.013399348,-0.041064168,0.0853553,0.044489085,-0.023248558,-0.047129762,0.070802426,0.064624936,0.068820249,0.058861013,0.018436702,0.01033991,0.013372272,0.008247667,-0.02585116,-0.035285938,0.018614621,0.055714398,0.241342861,-0.021223126,0.13589858,0.043482488,-0.041294944,0.003329033,-0.025106167,0.058609328,0.076281615,0.012504381,-0.015064353,0.079591561,0.039703886,-0.019078016,-0.030934403,0.021344036,0.052015547,-0.003314109,0.06061217,0.111279354,0.034649595,0.017956729,-0.026557122,-0.009310505,0.058055195,0.013011971,0.03213849,0.013475681,-0.011023333,0.003881723,-0.005427977,0.009445792,-0.005714415,-0.017721513,-0.084605116,0.023985836,0.079214594,-0.003718865,0.084319345,0.008506678,0.03465387,0.036024073,0.017823891,0.023425021,0.00290011,-0.046119202,-0.048179305,0.063095722,-0.009068282,0.03169892,0.003348748,0.046428597,0.019971672,0.02489276,-0.028229961,0.012008371,0.009056384,-0.029807998,-0.032754567,0.007625255,0.017858847,0.013308945,0.04785337,0.031872652,0.028904221,0.016489057,0.134032056,-0.056174519,-0.039327153,0.007511433,0.032399897,0.04673298,0.028740976,0.081688911,0.094936881,0.022228369,0.015487675,0.049598326,-0.045580695,0.09520147,0.066992619,0.005094117,0.008659046,-0.007324065,0.00858385,0,0.031277285,0.000890561,0.022350973,0.012106044,0.002941897,0.040601506,-0.006387867,-0.017673438,0.03225807,0.059859958,0.039311096,0.056464412,0.012945257,0.021281462,0.00526232,-0.011337562,0.025484686,0.076895963,0.079060167,0.094331666,0.076432308,0.042834685,0.039428832,0.027210985,0.067322421,0.060228813,-0.000082139,0.008557884,0.009003685,0.120869857,0.093458152,0.055259208,0.037572078,-0.020258928,0.058882555,0.024544973,0.015590288,0.031163247,0.036140924,0.036150676,-0.000999152,-0.033742861,-0.011953637,0.019468775,-0.002262911,0.020515165,0.060395933,0.000489296,0.094563519,-0.022731811,0.027821211,0.02710059,-0.017621863,-0.078131345,0.297447569,0.028909822,0.057611876,0.006185591,0.042531805,0.08924206,0.065799505,0.039315096,0.002489346,-0.021643067,0.033433213,-0.021905798,0.002350206,0.04562612,0.020088232,0.051271406,0.027886296,-0.005645612,0.041148117,-0.008160468,0.038054079,-0.006169533,0.006362187,-0.049060174,0.028408207,-0.044306158,-0.001494284,-0.021320444,0.032164836,-0.009150147,0.06362104,0.02165867,0.036403652,0.014635612,0.004711203,0.000685358,0.044788154,0.052489459,-0.045237346,0.025043549,-0.017833998,0.032029539,0.024999099,0.048565196,-0.0376985,0.022106643,0.060444289,0.033918,0.004930815,0.021814101,0.003898029,0.01393972,0.020894283,0.019647737,0.005434778,0.027639676,0.008834637,-0.012926489,0.071479422,0.040916251,-0.048264386,0.026689032,0.067399074,0.024519947,-0.064435666,0.0148667,-0.033660517,0.029298184,0.110228466,0.01764493,0.010997628,0.030816923,0.053732475,0.062584533,0.017580652,0.086687734,0.03019459,-0.006442717,0.102343537,-0.076330785,0.013179132,0.022278749,-0.074019938,0.042590907,-0.061367359,0.025526387,-0.088242057,0.203492642,-0.007305778,0.031684324,0.013504511,0.000334622,0.033663318,-0.041075921,0.038862785,0.061167286,0.020770525,0.046421436,0.061589954,-0.0600112,0.034576,0.062316936,0.031592591,-0.015122062,-0.05436922,0.050957455,0.061466789,0.067356062,0.010895603,-0.018511198,0.069119996,0.016440052,-0.002611344,-0.053085043,0.0148996,0.030310846,-0.059433915,0.005174409,0.113588262,-0.030921054,0.023176264,0.01890327,0.060305625,0.060853748,-0.034829103,-0.011693182,0.059600822,0.021505857,-0.004260814,0.004156353,0.077995836,-0.010011328,0.014540678
May-14,0.011089223,0.094048259,0.027661881,0.038835951,0.022244326,-0.007489105,0.121165162,0.032263966,-0.018469055,0.001031614,0.076570598,0.049545308,0.045360863,0.102836946,0.016658113,0.011733921,0.02509532,-0.033328216,0.12366583,0.007895762,0.083424225,0.116889295,-0.013421217,0.020518845,0.065624767,0.007787962,0.039129788,0.043904184,0.001667974,0.079382406,0.078547933,0.007701879,-0.00463339,0.103004395,0.010675465,0.017874984,0.036830777,0.007023456,-0.05929745,0.015845075,0.038435839,-0.021479914,0.033420722,0.028156349,0.127731356,0.009713025,0.049828335,0.019375777,-0.01271252,-0.059149196,0.054763604,-0.02472882,0.08449124,-0.0138694,-0.004676498,0.036571676,-0.015306594,-0.009880503,-0.081114627,-0.02447462,0.062994784,-0.000096619,0.073726567,-0.02754507,-0.059455444,-0.011426112,0.07193559,0.024392888,-0.011091738,-0.003216352,-0.040178595,0.019861516,0.032644614,-0.007875326,0.083021036,0.008892916,0.047058363,0.058871915,0.04301545,0.047027912,0.072429277,-0.007105659,-0.00741232,0.042639026,-0.001960865,-0.060711972,0.103553161,0.009341825,0.047959647,0.022859003,-0.057947007,0.006171671,-0.037666443,0.06319759,0.03712324,-0.029817285,-0.005670065,-0.000189318,0.066567431,-0.020036626,0.038006592,0.005093088,0.020592665,0.026965875,-0.008862003,0.043244098,-0.076815718,0.032099618,0.043753625,0.024507769,0.077877057,0.021064431,-0.013207268,0.036616385,0.022285397,0.049627381,0.024720898,0.060363492,-0.03080184,-0.002849481,-0.006445506,-0.005544437,0.104536674,0.027730594,0.000187262,0.041189269,0.047360644,0.088437834,0.057142946,-0.009503162,-0.029663698,0.074488658,0.048662031,0.015179144,0.071953108,0.0515912,0.026611676,0.026623669,0.015372795,0.00349358,0.038191487,0.024240899,0.01038852,-0.068161621,-0.002291003,0.150210407,0.051842854,-0.013291689,-0.010944885,0.048709035,0.060817672,0.020933602,-0.043509616,0.012232484,0.030516545,0.058494655,0.078624989,0.024131834,0.02748749,0.023904507,0.042103478,0.047744477,0.053469977,-0.015868838,0.101100912,-0.012104583,0.034582979,0.014999274,0.03347771,-0.019511325,-0.002147156,0.056025139,0.010149539,0.132633611,0.00284471,0.004105645,0.000307969,0.028425999,-0.016760282,-0.034856401,0.054524408,0.131039506,0.015638439,0.059625927,0.045311914,0.148663068,0.113755585,0.016487035,0.028610285,-0.032503958,0.110520844,0.044912958,0.024716822,0.031145357,0.036890324,0.046750087,0.002617642,0.108669147,-0.002515653,0.085954361,0.173775597,0.043230726,0.035400215,-0.025316153,0.020403344,0.019596451,0.02640616,-0.001754807,-0.019417652,0.009445365,0.038589814,-0.017843108,0.072560801,0.019328744,0.092322402,-0.025181483,0.017809762,-0.019282761,-0.026046607,-0.038979323,0.010751158,0.040246497,0.046456329,0.003605522,-0.006802495,0.025420428,-0.016843227,0.024783871,0.003519945,0.044732006,0.090909227,0.063033094,0.019755216,-0.009957598,0.004840384,0.023782121,0.020646226,-0.005814904,-0.126636312,0.007364037,0.030833288,0.047634331,0.018563786,-0.008065256,0.022081392,0.152500899,0.077995906,0.121397578,0.023129482,0.05258827,0.11262933,0.054495882,0.052716239,0.00832177,-0.01579634,0.122080024,0.043770885,0.022630594,-0.013239771,0.068867522,-0.02004947,-0.024210304,0.058401405,0.051582601,0.042431594,0.055667729,0.0080722,-0.035459346,0.017911513,0.036890777,0.010945964,-0.000361771,-0.008365001,0.056996587,0.056955476,0.018999791,0.001687491,0.086539153,-0.027231383,0.013184339,0.003992407,0.033318098,-0.002314101,-0.037772875,0.044330093,-0.033761658,0.043666798,0.04235915,0.023474803,0.054702914,0.080453206,0.002200933,0.044514992,-0.051420897,-0.114183747,0.018556873,-0.010370969,0.014978761,-0.079782435,0.047018792,0.047159288,0.059778715,0.049968843,0.033696841,0.030561943,-0.031072532,-0.064132328,0.080041207,-0.006625828,0.041583475,0.056526167,0.068226852,0.011240261,0.0386942,0.138074125,-0.034842846,0.010659019,0.036545873,-0.001081289,0.015409112,0.05007865,0.035077283,0.057509607,0.047544998,-0.041102009,0.01058687,0.001561531,-0.00213128,-0.003101111,0.128251741,-0.042629218,0.04002686,0.039820603,0.02096545,-0.001276625,-0.023875266,0.010584623,-0.15306458,0.118246432,0.040804302,0.012498369,-0.115873633,0.049134349,0.017241137,-0.023233357,0.171293574,0.031447608,0.025066435,0.005632476,-0.011744365,0.010143203,0.032618246,-0.019177826,0.003809072,-0.10615549,0.045596172,-0.003268366,-0.025359438,0.31026844,-0.029567813,0.034510418,-0.020616367,0.042731616,0.055312968,0.030755529,-0.008856911,0.035053389,-0.030164113,0.009594471,0.250723287,-0.022144067,0.039603352,0.080617962,0.053150712,-0.034469888,0.058058317,0.00149232,0.002660409,0.012328895,0.047720933,0.050317001,-0.002589204,0.03077963,0.0511404
