Date,BA,BRKB,GS,JNJ,JPM,KO,MCD,PFE,WMT,XOM,LLY,V,CAT,BAC,GE,PG,ABBV,HD,PM,MRK,AAPL,MSFT,NVDA,AMZN,GOOGL,META,TSLA,UNH,AVGO,MA,COST,NFLX,ADBE,CRM,ORCL,CSCO,ACN,LIN,TMO,ABT,DHR,AMGN,GILD,CVS,MDT,ISRG,SYK,BMY,NKE,DIS,CMCSA,PEP,T,VZ,UPS,RTX,LMT,HON,DE,MMM,IBM,QCOM,TXN,AMD,INTC,AMAT,ADP,INTU,SPGI,BLK,MS,C,SCHW,AXP,USB,BK,CB,SPG,PLD,O,CCI,NEE,DUK,SO,AEP,EXC,SRE,EOG,CVX,COP,SLB,OXY,MPC,PSX,KMI,HAL,LOW,TGT,SBUX,TJX
Sept-15,0.130736922,0.04309816,0.079074586,0.082271023,0.053796949,0.05558325,0.13924693,0.076728542,-0.117211321,0.112844654,-0.025331613,0.113695058,0.116738023,0.077021872,0.146708952,0.061718024,0.094467918,0.070568895,0.114332528,0.106701747,0.083408855,0.189335775,0.150912776,0.222723655,0.155113748,0.134260284,-0.166948469,0.015257276,-0.015038851,0.098424266,0.093726133,0.049583583,0.07832647,0.119256787,0.075304576,0.099047634,0.090983051,0.090614527,0.069512595,0.113873642,0.095059219,0.143579991,0.101232249,0.023839089,0.104272415,0.080551758,0.016153074,0.114020204,0.065544421,0.112915864,0.100914153,0.083669132,0.028545139,0.077453525,0.0438747,0.105854593,0.06039267,0.090717029,0.054054054,0.108908792,-0.033731152,0.105899845,0.145395814,0.232558052,0.123424064,0.141592984,0.082503698,0.09780282,0.070982652,0.183211752,0.046666705,0.071759676,0.068627487,-0.011736074,0.028529676,0.063856958,0.098065757,0.096560012,0.098457529,0.043680093,0.083555168,0.052383398,-0.006533239,0.008948495,-0.003693266,-0.059932676,0.058829636,0.179258171,0.152129823,0.112385311,0.133246372,0.126833003,0.118065987,0.158901709,-0.011921962,0.085714363,0.071242075,-0.018815196,0.100809281,0.024783034
Oct-15,-0.017694334,-0.01418909,0.01344,0.002078591,0.037821012,0.006375443,0.01701559,-0.031048325,0.027951027,-0.013052937,0.005761937,0.018432589,-0.004658122,0.038736567,0.03526974,-0.020162359,-0.023509618,0.082821138,-0.011425363,-0.030186628,-0.010041815,0.032484785,0.118082499,0.062150554,0.034527256,0.022261416,0.112743498,-0.043046355,0.059449392,-0.01080917,0.020870245,0.137940565,0.031581269,0.02547939,0.003347092,-0.055459285,0.000186607,0.015392986,0.058265753,0.002678548,0.033008243,0.018460068,-0.02006842,-0.047479272,0.019209932,0.047160698,0.008784735,0.016072862,0.0095398,-0.002373806,-0.028106006,-0.019864945,0.004774689,-0.030503419,-0.000097015,-0.023981296,-0.003047801,0.006487241,0.020128201,-0.004007324,-0.00471164,-0.178895954,0.024682611,0.113207558,0.026875364,0.119260581,-0.00839172,0.028430634,0.041342853,0.033383527,0.040339641,0.017303028,0.104521579,-0.022113059,0.040540519,0.052580998,0.011537762,-0.0755485,0.000468066,0.003234899,0.005265675,-0.027274527,-0.051909879,-0.012416798,-0.011297497,-0.021848148,-0.031051657,-0.02818868,0.004841576,0.013120914,-0.012922238,0.014086331,0.127606191,0.027849474,-0.138208433,0.03830113,0.037518577,-0.060637475,-0.018858883,-0.035387401
Nov-15,-0.005912685,-0.015288239,-0.051520893,0.014618728,-0.00974805,0.007977475,0.03486335,-0.014952856,0.041808791,-0.04543228,0.027059985,-0.018478661,-0.064556123,-0.034423429,0.040414119,0.061063703,0.018744628,-0.012175118,0.005950386,-0.003584221,-0.110228238,0.020791189,0.039092079,0.016681611,0.019872829,0.004029219,0.042343474,0.043740576,0.112686873,-0.005718929,0.000495613,-0.072569565,0.027115716,-0.016187738,-0.062612327,-0.003302758,-0.025368413,-0.092198593,0.024927835,-0.000222581,-0.036414526,0.007634983,-0.045016956,0.039111494,0.020971621,0.050267319,-0.036491776,0.02656318,-0.055034766,-0.073940242,-0.072790031,-0.002396221,0.021978018,0.016941704,-0.065818839,0.000208194,-0.009171426,-0.003655622,-0.041472955,-0.037935917,-0.012910624,0.024595219,-0.056951095,0.2161017,-0.009203327,-0.005327671,-0.017853013,-0.036926118,0.021872091,-0.063785363,-0.072594747,-0.043261234,-0.023138499,-0.029173595,-0.027796793,-0.059762749,0.017414019,0.044029192,0.003976565,0.040507927,0.006285569,0.040356487,0.053571386,0.050516389,0.040349977,0.016843715,-0.052605069,-0.151504247,-0.014892692,-0.136170226,-0.095917063,-0.105569479,-0.112480735,-0.106303899,-0.366991927,-0.145796682,-0.007310673,0.00151725,-0.022153455,0.004391008
Dec-15,-0.169167992,-0.01719176,-0.103589857,0.016744548,-0.098894442,-0.000931099,0.04773997,-0.055451343,0.082547435,-0.001282874,-0.061239064,-0.039458479,-0.08416712,-0.159833606,-0.065810573,0.028711732,-0.07326131,-0.049073708,0.023888049,-0.040704322,-0.075242311,-0.007029549,-0.111347118,-0.131515432,-0.021413611,0.072138306,-0.203366556,-0.021081229,-0.078815021,-0.085558769,-0.064272476,-0.197062403,-0.051202949,-0.131887803,-0.006022376,-0.12407949,0.009952162,-0.023437515,-0.069016624,-0.157203327,-0.067075811,-0.059138828,-0.179760866,-0.012069145,-0.01300052,-0.009722428,0.06681729,-0.096380302,-0.007840027,-0.088123353,-0.012759177,-0.006204915,0.047951173,0.081133706,-0.031487128,-0.087228078,-0.028321409,-0.003572462,0.009702446,0.002389797,-0.0932277,-0.093018631,-0.034300329,-0.23344943,-0.099564593,-0.054633126,-0.019239906,-0.010259045,-0.137553306,-0.077117291,-0.186419378,-0.177198032,-0.224719087,-0.230769265,-0.061167024,-0.121300336,-0.032349156,-0.041966692,-0.080382039,0.080573269,-0.002891845,0.07527192,0.054769627,0.045522488,0.046336035,0.064818053,0.00787148,0.003248986,-0.038794997,-0.16298987,0.036128984,0.018044668,-0.193865725,-0.020171167,0.102546962,-0.066098706,-0.057601226,-0.002616753,0.012327198,0.004653704
Jan-16,-0.016232415,0.033906142,-0.0744615,0.007372654,-0.053781513,0.004892824,-0.053239619,-0.026893402,-0.000302896,0.029543995,-0.08975978,-0.028191684,0.087724857,-0.114568589,0.001374561,-0.017137979,-0.005282348,-0.013040707,0.011332037,-0.009078334,-0.006677562,-0.076420386,0.070672593,-0.058739384,-0.057962854,-0.047143757,0.003817939,0.034213222,0.001944508,-0.023699884,-0.007212787,0.017094903,-0.04465383,-0.004554769,0.012944021,0.10046235,-0.050028413,0.017900009,-0.021732509,0.023513956,0.030236593,-0.068421379,0.051204819,0.006004782,0.019362503,0.041064982,0.007362539,-0.003700121,-0.006773072,-0.003130902,0.036259265,-0.014904364,0.02468107,0.015209092,0.035944273,0.101836045,0.02270139,-0.017926349,0.04116346,0.038874119,0.050004013,0.120202928,0.001700362,-0.027272701,-0.0460993,0.069121884,0.019256302,0.011831193,0.055516366,-0.007318839,-0.045594994,-0.087599887,-0.018801466,0.038878539,-0.038442358,-0.022915566,0.021756426,0.018520491,-0.025589108,0.049292013,0.003480314,0.009936448,-0.013545873,-0.015126694,0.012793157,0.064930691,0.01857522,-0.088425783,-0.03504104,-0.134339809,-0.007610287,0.001557346,-0.180425957,-0.009482247,0.099696007,0.015413584,-0.057633333,0.083264277,-0.042126071,0.040145995
Feb-16,0.074124217,0.057464411,0.049822778,0.028419352,0.051865009,0.075585439,0.072446454,-0.001013308,0.032410653,0.042919526,0.000138919,0.056499572,0.130576135,0.079872202,0.090940231,0.025158757,0.045962247,0.075007974,0.077776578,0.05377415,0.127210623,0.085495251,0.136160732,0.074422638,0.063690371,0.067153016,0.19715524,0.082283758,0.153243222,0.08720665,0.050323289,0.094422439,0.101585454,0.089741724,0.11228932,0.087471313,0.151007372,0.12437367,0.095982612,0.07976252,0.062619026,0.053767177,0.052836683,0.067510603,-0.030882535,0.067470611,0.074189066,0.031487175,-0.001948351,0.039677565,0.058028767,0.047638557,0.060081249,0.066035922,0.092387342,0.036017375,0.026460943,0.105574801,-0.039785513,0.062217145,0.155842171,0.00689109,0.082987508,0.331775591,0.093274698,0.1224165,0.059274962,0.076262446,0.102964182,0.091710529,0.012550585,0.074646117,0.118562927,0.104713917,0.053738309,0.04068953,0.031333877,0.094660871,0.148725984,0.067816838,0,0.048927466,0.086160496,0.073682009,0.075303668,0.13877422,0.078126627,0.121099849,0.143336514,0.190363532,0.0283045,-0.005666948,0.085547454,0.090691485,-0.012714181,0.106567614,0.121723699,0.04882093,0.025597006,0.057354927
Mar-16,0.061919017,0.025373555,0.045419799,0.035859519,0.067207025,-0.034274628,0.00644494,0.103576157,-0.023653295,0.057542768,0.048882052,0.009937166,0.015416779,0.076923071,-0.032714665,-0.026606668,0.067927191,0.003447551,0.000101948,0.036477022,-0.139921096,-0.097048717,-0.002806621,0.111094289,-0.072119529,0.030499592,0.047830459,0.021567098,-0.056634305,0.026349184,-0.059969519,-0.119338684,0.004477592,0.026682936,-0.025666078,-0.034422184,-0.021490497,0.026299714,0.018786664,-0.070045426,0.019924113,0.055826124,-0.039734395,-0.031138564,0.055333354,0.042109688,0.016031328,0.129931107,-0.04115833,0.039774491,-0.005239122,0.004683799,-0.008935424,-0.058062187,-0.003792562,0.042657293,0.049119661,0.019812574,0.092479581,0.004500991,-0.036381634,-0.012123562,-0.006617856,0.24561406,-0.06398757,-0.033522237,-0.01415669,-0.029997141,0.07951096,0.0462753,0.081967182,0.108502965,0.013918608,0.065635158,0.051736843,0.092587556,-0.010826697,-0.031392962,0.027840641,-0.052951508,0.004393032,-0.006422127,-0.023549845,-0.031509783,-0.043674721,-0.02147239,-0.006727579,0.138330128,0.071069168,0.186739518,0.089355883,0.12012277,0.051102784,-0.051738029,-0.005599125,0.15649496,0.003564312,-0.033787054,-0.058123973,-0.032290987
Apr-16,-0.064169139,-0.033956558,-0.028212784,0.005442541,0.032753165,-0.004464286,-0.035022531,0.060840316,0.058470691,0.007013575,-0.006619886,0.022009381,-0.067035499,0.015796671,-0.016910556,0.011482753,0.031639349,-0.013219839,0.005707272,0.025893501,0.065286995,0.062763207,0.314945107,0.095817094,0.057877041,0.010460926,-0.072811108,0.015112436,0.059073761,-0.011238234,0.004320525,0.139286868,0.055720653,0.104353505,0.008529858,0.056747889,0.053577782,-0.064702865,0.052131745,0.018766054,0.016640767,-0.00221103,-0.013037088,-0.040298538,0.01680356,0.013330916,0.019722975,-0.006650088,-0.06311499,-0.039124548,0.041803861,-0.017385401,0.008500772,-0.000785181,-0.018844612,-0.036313049,0.016567651,-0.00385058,-0.021638327,0.005615939,0.053446669,0.087094174,0.062412298,0.287324009,0.043262861,0.192965359,-0.006784329,0.057191043,0.046420207,0.021104088,0.011456075,0.006266226,0.076381559,0.005043586,0.003045235,0.045228619,0.074240624,-0.017547342,0.046685729,0.015033797,0.045234812,0.021602321,-0.006981409,-0.01317365,0.019370132,-0.023368489,0.036478029,-0.01525057,-0.011548251,-0.083699517,-0.050286202,-0.015786028,-0.108751274,-0.021312873,0.018018001,0.021060249,0.05406473,-0.134842783,-0.023830698,0.00395678
May-16,0.029488704,0.030240501,-0.068347128,0.076404295,-0.04795465,0.016367713,-0.01409143,0.014695734,0.031649084,0.053021793,0.049580185,-0.060425692,0.0455109,-0.10277211,0.041349709,0.044792661,-0.016208493,-0.03353007,0.030806657,0.023995771,-0.042659745,-0.034528336,0.006207252,-0.009919934,-0.060519532,-0.038128094,-0.049052516,0.056332751,0.006737503,-0.081751865,0.055589089,-0.108121303,-0.036996082,-0.051367763,0.018159192,-0.012392383,-0.047743131,0.023029299,-0.026421623,-0.008074683,0.026840255,-0.036720501,-0.04181024,-0.007361318,0.078155977,0.042066464,0.077995663,0.025802039,-0.000362196,-0.014110074,0.029857801,0.047148407,0.103703707,0.097053015,0.044912262,0.019586388,0.050543973,0.021874758,-0.015190181,0.040399273,-0.012748829,-0.024581182,0.033828434,0.124726406,0.038303231,-0.01842755,0.045878946,0.04640912,-0.040693994,-0.058595594,-0.050785577,-0.089757362,-0.172334875,-0.076034119,-0.058150348,-0.07631961,0.032382956,0.097449881,0.031769455,0.154268612,0.116947506,0.08558101,0.096638083,0.084749243,0.082805387,0.060986322,0.064413683,0.025319537,0.03792081,-0.004338946,0.036435107,0.001590603,0.089864975,-0.012692935,0.035398196,0.07373164,-0.011980521,0.015120688,0.0406267,0.014582246
Jun-16,0.029183029,-0.003591408,0.068851797,0.032399011,0.02944963,-0.037502758,-0.022353332,0.047715064,-0.000686119,-0.051098784,0.052571421,0.052312323,0.091676623,0.091936644,-0.010800585,0.010865693,0.069778768,0.082621997,-0.014353117,0.018225983,0.090062769,0.107680327,0.214635137,0.060353267,0.12481353,0.084529259,0.106039187,0.014164306,0.042342342,0.081535323,0.064824302,-0.002514185,0.021609768,0.030096956,0.00268753,0.064133849,-0.004236944,0.036925007,0.07498648,0.138387139,0.063558048,0.13066057,-0.04735072,-0.03154373,0.009911267,0.051934491,-0.029625328,0.017131128,0.005434769,-0.019116773,0.031599974,0.028129089,0.00185148,-0.007700579,0.003527639,0.049731814,0.018374492,0.000085987,-0.041090841,0.0185016,0.058242229,0.168191193,0.113327986,0.334630411,0.062804921,0.096787721,-0.031784105,-0.005555082,0.139287661,0.069249413,0.105850656,0.033498514,0.12287636,0.06089534,0.045623512,0.014157093,-0.041695389,0.046749653,0.111133782,0.03042095,-0.043379686,-0.016180987,-0.002331327,-0.002424036,-0.011271128,0.025302558,-0.018768632,-0.020618572,-0.022417232,-0.063761442,0.018209342,-0.010984572,0.037671242,-0.04134105,0.086004309,-0.035990308,0.039282565,0.078917247,0.016281518,0.058137999
Jul-16,-0.03149783,0.043113606,0.067061268,-0.047033458,0.055182117,-0.004584002,-0.016914577,-0.056654437,-0.020967722,-0.02034851,-0.062009886,0.036515033,-0.009787399,0.113871611,0.003211333,0.020095821,-0.032160724,-0.029803315,-0.00329146,0.070405764,0.01813645,0.013761446,0.074255654,0.013639827,-0.001882908,0.017589158,-0.097022905,-0.049930126,0.089146824,0.014594702,-0.030678178,0.067945193,0.045473093,-0.029095413,0.004385972,0.029806742,0.019413195,0.047194096,-0.041865991,-0.061005576,-0.000368374,-0.011451498,-0.013715917,0.007333912,-0.006846953,-0.01342411,-0.005331915,-0.232856553,0.038558548,-0.0155289,-0.029591101,-0.019922863,-0.055671118,-0.055585599,0.010360803,-0.011332995,-0.038618267,0.003266585,0.088019612,0.004933896,-0.010833039,0.007829943,-0.00301074,0.078717194,0.029546723,0.135032298,0.00966836,0.004144509,0.010965663,0.017911256,0.115906783,0.089705551,0.10696689,0.017375159,0.046952892,0.057614126,0.013332254,-0.05096015,-0.025325767,-0.080313419,-0.023291788,-0.057292004,-0.069283712,-0.040560713,-0.068254014,-0.087982856,-0.064801575,0.083108949,-0.018540217,0.005634482,-0.018877257,0.028368728,0.079207895,0.031422554,0.074766378,-0.014887804,-0.069518732,-0.068233098,-0.031352278,-0.052373944
Aug-16,0.017690228,-0.040002658,-0.048329989,-0.010139098,-0.013481481,-0.02555837,-0.002593809,-0.026724303,0.00951997,0.00160661,0.032282986,0.022249634,0.083221476,-0.030359343,-0.051856591,0.027946427,-0.016068624,-0.040560712,-0.027118974,-0.006051969,0.065504285,0.002436467,0.117052565,0.088603183,0.017990727,0.017047268,-0.037639705,0.029033421,-0.022106302,0.053192585,-0.05910298,0.011287805,0.060893398,-0.101863467,-0.04706459,0.008905813,0.06234781,-0.009914774,0.045140909,0.006425522,-0.037096208,-0.019110902,0.009441254,-0.047216313,-0.007238852,0.055956976,0.006484523,-0.060463517,-0.086571789,-0.016938371,0.016549195,0.018922685,-0.006604713,-0.006688368,0.001281811,-0.045381919,-0.013376137,-0.001028256,0.009461802,-0.016793134,-0.00018886,0.086094821,0.009203327,-0.066216249,0.051825039,0.010388722,-0.017926742,-0.012920546,0.024445496,-0.027762147,0,-0.01068291,0.003496523,-0.023482782,-0.028539119,-0.042956496,-0.010084289,-0.039263037,0.008096409,0.018256528,-0.005909017,0.011410594,0.004770239,-0.000584504,-0.005575354,-0.020882383,0.02446722,0.092891868,0.023265026,0.058952546,-0.00455697,-0.051138587,-0.045165802,0.026768721,0.058581179,0.043478326,-0.056818164,-0.021513066,-0.037168774,-0.03434922
Sept-16,0.081144679,-0.001176715,0.105227259,-0.018115635,0.040096111,0.001890359,-0.02418516,-0.063774056,-0.029118379,-0.045371219,-0.079990103,-0.002297398,-0.059817481,0.054313125,-0.017555691,-0.032869047,-0.115585872,-0.051833936,-0.008023028,-0.05912514,0.004334346,0.040277774,0.038528886,-0.056717349,0.007263135,0.021205279,-0.030877817,0.009500013,-0.012984055,0.051586913,-0.030424232,0.267072658,-0.009489578,0.053694122,-0.02189411,-0.032786855,-0.048538924,-0.031200896,-0.075631831,-0.072121049,0.002041102,-0.153767725,-0.069388338,-0.054949989,-0.0506945,-0.072775727,-0.009105791,-0.055823413,-0.046913602,-0.001830693,-0.068133846,-0.014434125,-0.094065513,-0.074644115,-0.014630564,0.00590554,0.027782428,-0.054255072,0.034563616,-0.062021207,-0.032483453,0.003211697,0.009546853,0.046309722,-0.076291419,-0.035489211,-0.012925164,-0.011544444,-0.037215543,-0.058544396,0.047099135,0.04065217,0.004117867,0.037164229,0.043599882,0.085004997,0.010744118,-0.101685853,-0.025775141,-0.114896145,-0.034178975,0.046435581,-0.000249928,0.005263167,0.009811513,0.023430491,-0.000839668,-0.06503982,0.017780819,-0.000460098,-0.005213581,-0.000137061,0.07390983,0.00744877,-0.116731472,0.024955412,-0.076997613,0.000728058,-0.019763571,-0.01377372
Oct-16,0.057080671,0.091060291,0.230307451,-0.04043452,0.157522379,-0.048349057,0.059518522,0.013559773,0.005852664,0.047767643,-0.091007502,-0.062901494,0.144979614,0.280000051,0.05704466,-0.050000044,0.089996425,0.060568737,-0.08461223,0.042064075,-0.026598593,0.005674235,0.295671731,-0.049694904,-0.042005192,-0.095961576,-0.042128139,0.120215137,0.001233257,-0.045038309,0.015148479,-0.063025597,-0.043716905,-0.042043687,0.046069769,-0.02803131,0.027443242,0.027678161,-0.047065213,-0.029816563,-0.004837742,0.02061493,0.000950695,-0.085731263,-0.109851193,-0.042167584,-0.014651017,0.108623037,-0.002192121,0.069371023,0.124393466,-0.066231331,0.050013608,0.037422102,0.075723792,0.054011645,0.076588988,0.03884027,0.134767763,0.038959449,0.05550134,-0.008585622,0.043472151,0.232365121,-0.004875199,0.107290263,0.102917521,0.045429488,-0.023471487,0.086596,0.232052457,0.147304123,0.219558325,0.084613112,0.108579106,0.095909352,0.007874016,-0.033932096,-0.02415641,-0.064145917,-0.082756335,-0.107578099,-0.078105477,-0.092107815,-0.089296691,-0.045788143,-0.068160556,0.133819937,0.06501191,0.116685837,0.074396005,-0.021259127,0.078687779,0.023783121,0.086637319,0.154130438,0.05851465,0.123817752,0.092330913,0.062237238
Nov-16,0.034006376,0.035188008,0.091933057,0.035130279,0.076337782,0.027509294,0.020541628,0.010578624,-0.0185974,0.033906071,0.09579857,0.009053246,-0.029510253,0.046401492,0.02730821,0.019645922,0.029934206,0.036166987,0.036361567,-0.037914706,0.04795515,0.03119816,0.157700594,-0.00093262,0.021356464,-0.02845799,0.128247087,0.010863984,0.036835021,0.010274003,0.066617813,0.058119685,0.001361729,-0.049166679,-0.0432943,0.013413804,-0.019258168,-0.025852041,0.007065916,0.008930921,-0.00422151,0.014853885,-0.02835816,0.026271352,-0.024380204,-0.014866227,0.05410869,0.035435862,0.015178793,0.051452768,-0.006617853,0.045254734,0.100957814,0.069739468,-0.011042088,0.01763838,-0.057719124,0.016763265,0.028343354,0.039769355,0.023240017,-0.043006024,-0.012985244,0.272727312,0.045244947,0.002173904,0.070402024,0.008180861,-0.09622655,0.026295207,0.02151836,0.053910285,0.020951924,0.028317614,0.035268038,-0.000843465,0.032187462,-0.011021407,0.037131618,0.036796565,0.039659688,0.045784781,0.052189322,0.050619371,0.06621507,0.091664152,0.008416797,-0.013850939,0.055037644,0.033388271,-0.001189841,-0.00182171,0.070820884,0.04008187,-0.06711719,0.018835939,0.008079372,-0.064862696,-0.042263252,-0.040975226
Dec-16,0.049717369,0.007117438,-0.042305283,-0.017012412,-0.019237455,0.00265316,0.00698324,-0.023089115,-0.034436063,-0.070573898,0.047314692,0.060112825,0.031485938,0.024434344,-0.060126618,0.04186485,-0.024113675,0.026103818,0.05071592,0.052998152,0.047746493,0.040392697,0.022859325,0.098163683,0.035005292,0.132724936,0.17895083,0.012871863,0.128585207,0.029830526,0.023983488,0.136591274,0.101311322,0.155419216,0.043172947,0.016545335,-0.027832277,0.010666439,0.080014123,0.087477236,0.078108896,0.07160923,0.011730154,-0.001267344,0.067246849,0.092278067,0.031049172,-0.158795328,0.040723974,0.061696414,0.092251987,-0.008123851,-0.008699769,-0.081865917,-0.048063522,0.000456082,0.005561332,0.021320667,0.038916946,-0.021000174,0.051388645,-0.180521429,0.035219949,-0.085537941,0.015164026,0.061357283,-0.017415849,0.034639222,0.117537654,-0.017238654,0.005680513,-0.060575441,0.044844196,0.031047454,0.024917318,-0.055930803,-0.004768314,0.034333349,-0.074635393,0.037404361,0.012216264,0.03566049,0.011852591,0.004879075,0.017471386,0.010988988,0.017388712,0.004747808,-0.053950711,-0.027522957,-0.002858819,-0.048575131,-0.045680225,-0.055433407,0.078705994,0.045849501,0.027559041,-0.107296132,-0.005403444,-0.002795143
Jan-17,0.102863787,0.044352382,0.081719867,0.079116998,0.070778684,0.009381766,0.041445704,0.075322905,0.062783192,-0.030635356,0.075035686,0.063233024,0.01045369,0.09010605,0.003703758,0.039611887,0.011945664,0.053278105,0.137522122,0.062590731,0.128883455,-0.010363526,-0.070525778,0.02618155,0.030163732,0.040055139,-0.007700561,0.020234415,0.057293213,0.038841316,0.080695309,0.010091692,0.043746686,0.028445007,0.061829955,0.112630243,0.075788154,0.002279607,0.03471352,0.079243508,0.019423292,0.12669139,-0.027191079,0.022459134,0.064325273,0.063967996,0.040718844,0.153580131,0.080529267,-0.00506105,-0.007690254,0.063596055,-0.00877606,0.012650536,-0.030880557,0.026260618,0.060677136,0.052231222,0.022793038,0.065953583,0.030369033,0.057084021,0.014297085,0.394406962,-0.016838646,0.057518284,0.016140261,0.057851244,0.077300723,0.036044655,0.074841054,0.071287828,-0.020126135,0.048180158,0.044634348,0.053878826,0.050802285,0.003428142,0.045035841,0.027670596,0.064898063,0.058842537,0.051056813,0.028120562,0.045426222,0.023132704,0.077155988,-0.045186098,0.010327809,-0.024405223,-0.040019096,-0.032757765,0.032258049,-0.042024016,-0.046105671,-0.054976147,0.0176519,-0.088554631,0.029880436,0.04711691
Feb-17,-0.01869833,-0.027651383,-0.073933726,0.019147369,-0.030677555,0.011439466,0.015354485,0.002637266,0.016211918,0.008484998,0.015698624,0.010575395,-0.040347624,-0.044165322,-0.000335482,-0.013396302,0.053686991,0.01324959,0.032464592,-0.035372694,0.04868967,0.029384199,0.073413471,0.049110121,0.003396762,0.048030176,0.113244502,-0.008284015,0.038069477,0.018196652,-0.053561297,0.039963402,0.099628265,0.014013515,0.047428985,-0.011117644,-0.021387778,-0.000926633,-0.025875106,-0.01486251,-0.000233784,-0.070582856,-0.036322433,-0.025812879,-0.004325869,0.039986435,0.024035442,-0.041086194,-0.0250175,0.029975503,0.004543009,0.013408257,-0.005742995,-0.017731232,0.014561279,-0.003020921,0.003826317,0.002971873,-0.005753925,0.026723906,-0.031587119,0.01522664,0.051422536,0.006224077,-0.00359119,0.073992275,-0.002241311,-0.075334856,0.009809255,-0.010194554,-0.061966239,0.000167168,0.009898578,-0.011866063,-0.063636364,0.00190921,-0.013895912,-0.067082405,0.016258606,-0.028557433,0.009836397,-0.020076373,-0.006541501,-0.020464402,0.00238907,-0.019885607,0.001904063,0.005773845,-0.045599976,0.048349785,-0.028123471,-0.033409647,0.018951663,0.013173024,0.020178335,-0.079498692,0.105418799,-0.060915464,0.026727633,0.008030655
Mar-17,0.045063892,-0.008819294,-0.025770503,-0.008671216,-0.009562842,0.0167295,0.079623486,-0.008476876,0.043006859,-0.004389709,-0.024372881,0.026443101,0.102414832,-0.010597711,-0.02718126,-0.028046708,0.011970515,0.063134265,-0.018246281,-0.019043169,-0.000069677,0.039477656,-0.042504302,0.043370872,0.090493098,0.05772613,0.128530351,0.066276512,0.008449007,0.034231337,0.058620083,0.029700299,0.027741493,0.044005394,0.00784574,0.007988179,0.011845227,0.053794308,0.076367157,-0.017338448,-0.02572198,-0.004571219,0.009275691,0.050191114,0.03140515,0.090544991,0.035852651,0.030709786,-0.005741965,0.019490247,0.042564605,0.012694423,-0.046209398,-0.058256413,0.001491109,0.060422475,0.006913326,0.050212255,0.025261804,0.02351958,-0.079533725,-0.062783371,-0.017130056,-0.085910652,0.00221796,0.043958844,0.020509801,0.079489623,0.026388227,0.002763937,0.012371587,-0.011701785,-0.048027514,0.00176968,-0.004271868,-0.003599368,0.00733945,-0.039353626,0.048766359,-0.019821919,0.001588158,0.040430028,0.005974855,0.000401777,0.010427597,-0.037520829,0.022805399,-0.051768354,-0.006240158,-0.039302168,-0.070550605,-0.028724742,0.007914478,0.004291799,-0.051057986,-0.067669134,0.032477779,0.011958686,0.028600822,-0.005564017
Apr-17,0.015149056,0.000423703,-0.056032172,0.038713858,-0.055747126,0.053765933,0.078324877,-0.037441105,0.045491367,-0.014084507,-0.030343626,0.043959681,0.030999395,-0.039845771,-0.055536366,0.008702559,0.001213136,-0.016592002,0.080837306,0.044601382,0.063418037,0.020157717,0.383988494,0.075276461,0.067678319,0.008053289,0.085777035,0.001715392,0.084552359,0.056396128,0.016392453,0.071419114,0.060714781,0.04087316,0.009564064,-0.074552364,0.026133537,0.058489276,0.045121825,0.04628782,0.019320698,-0.049473435,-0.053391736,-0.068049496,0.01432185,0.094285013,0.048324498,-0.037466521,-0.043674394,-0.066262942,0.063791774,0.03169142,-0.027756769,0.015900665,-0.013865605,0.019245268,0.043347531,0.014107058,0.097213497,0.04411987,-0.04778838,0.065686615,0.041803455,-0.15864666,-0.001106526,0.129771002,-0.020288977,0.123232972,0.064237238,0.064149524,-0.037583521,0.024018979,-0.002573963,-0.029148234,-0.007605292,0.001274916,0.043278706,-0.066622261,0.020768261,-0.058611822,0.074524346,0.058999738,0.038545458,0.016265088,0.058233773,0.048512842,0.030702542,-0.023675702,-0.03017801,-0.067209377,-0.041328009,-0.042411449,0.021594078,-0.043363462,-0.090644644,-0.015039286,-0.071983987,-0.012533518,0.059107545,-0.043616484
May-17,0.053935938,0.024745886,0.05036448,0.031500975,0.112598904,-0.013635364,0.015044072,0.02878781,-0.03714928,0.002857143,0.034309455,-0.015226342,0.01925447,0.08255245,-0.013513449,-0.010670846,0.098303633,-0.00071657,-0.019616077,-0.015665848,-0.057213868,-0.013029726,0.001454791,-0.02676394,-0.05816083,-0.003169226,0.060408772,0.058454195,-0.026849827,-0.011637373,-0.113617474,-0.083767663,-0.002960653,-0.033913442,0.104648602,-0.007294686,-0.006346918,0.001965453,0.009722831,0.064607989,-0.006475137,0.109443376,0.090768985,0.047247132,0.053037509,0.022619935,-0.029239002,0.032808164,0.113417591,-0.015656869,-0.066442835,-0.011808033,-0.020763021,-0.042452821,0.043597198,0.006843739,-0.012520967,0.00225581,0.00922748,0.018193372,0.007862077,-0.035795342,-0.067402081,0.115281502,-0.065632758,-0.099607663,0.000879128,-0.055674075,0.022267404,0.032181639,0.067561082,0.104724087,0.108645138,0.094879064,0.020239709,0.082767437,0.015294381,0.04868716,0.0558156,0.004551184,-0.014461399,-0.00926186,-0.024393137,-0.053941899,-0.032181633,-0.006609769,-0.032105742,0.002325314,0.008214133,-0.016334741,-0.053887056,0.015951105,0.005572654,0.08645384,0.021321941,-0.05487939,-0.015742007,-0.051858577,-0.08332022,-0.04042017
